Address,Latitude,Longitude
BARA BAGH,22.5739543,88.34501521
ADARSH NAGAR,28.7165805,77.1704223
BUDH PUR,28.7816996,77.1410657
ALIPUR,23.2825909,77.77736714
KHAM PUR,51.513349,-0.117887
SINGHOLA,28.8435566,77.1234043
DESU COLONY,28.61091735,77.09685456
A-9 NARELA,23.74079145,75.76984849
RAJA HARISH CHANDER HOSPITAL,28.840596,77.1032565
BAKNER,39.7990756,-77.5569537
SHYAM GIRI MANDIR,28.6741453,77.2475597
SEELAM PUR,28.6855429,77.2615922
JYOTI NAGAR,26.5260119,93.9788102
ANAND GRAM,28.6888237,77.3220459
ANAND VIHAR MAIN ROAD,20.9149359,77.7436824
ANAND VIHAR  MAIN ROAD,20.9149359,77.7436824
ANAND VIHAR ISBT,28.6490523,77.3182836
SARAI KALE KHAN (ISBT),28.5905995,77.2578836
ROAD BRIDGE,37.370363,-83.056597
DELHI GATE,28.6392174,77.2407795
RED FORT,28.65608095,77.24079592
ISBT,30.11294325,78.29572465
B.R.HOSPITAL,31.013061,75.789532
NANAK SAR,52.80886635,-2.104158481
BHAJANPURA,28.7588936,78.9748764
C-4 Y.VIHAR,12.98882915,77.6595191
NAND NAGRI DEPOT,28.69780895,77.30570108
MORI GATE,28.664203,77.2237393
RED FORT,28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
SUPREME COURT,28.6216268,77.23908618
ASHRAM,28.5724231,77.2585979
ISWAR NAGAR,23.4308031,88.3883644
OKHLA TANK,28.5480079,77.2765325
BADAR PUR,23.0184013,90.878216
RED FORT,28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
SUPREME COURT,28.6216268,77.23908618
SUNDER NAGAR,29.1166624,78.8176775
PANT NAGAR,28.58529855,77.24356543
MOOL CHAND HOSPITAL,29.1353451,77.0208676
A.N.TERMINAL,49.7278961,-112.824723
RED FORT,28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
MANDI HOUSE,28.6256122,77.2341966
SUPREME COURT,28.6216268,77.23908618
SHAHJAHAN RD,28.6070346,77.2268359
PRITHVIRAJ ROAD,28.7226039,77.172545
S.J.AIRPORT,60.3187687,24.9681249
S.J.HOSPITAL,13.0360827,77.575065
IIT GATE,28.5429388,77.2007428
PTS,32.681067,-17.104073
MEHRAULI,28.5218262,77.1783232
ANAND VIHAR ISBT,28.6490523,77.3182836
ANAND VIHAR MAIN ROAD,20.9149359,77.7436824
VINOD NAGAR,28.623803,77.29837774
SARAI KALE KHAN ISBT,28.5905995,77.2578836
MAHARANI BAGH,28.5720013,77.2633718
LAJPAT NAGAR,28.5660924,77.2432851
ANDREWS GANJ,28.5645794,77.2280478
S.J. HOSPITAL,13.0360827,77.575065
NAUROJI NAGAR,28.5685678,77.1934447
MOTI BAGH,28.6673671,77.18443756
DHAULA KUAN,28.5948845,77.162261
AIR FORCE HQ,23.781523,90.38818219
APS COLONY,28.57559995,77.13658505
NH-8 CROSSING,52.2849852,4.6898137
SAMALKHA VILLAGE,28.533557,77.0896948
KAPASHERA  CROSSING,28.5312381,77.0880379
KAPASHERA BORDER,28.5214319,77.0819265
SARAI KALE KHAN  ISBT,28.5905995,77.2578836
MAHARANI BAGH,28.5720013,77.2633718
S.N.P. DEPOT,34.93635505,-82.22556099
LAJPAT NAGAR,28.5660924,77.2432851
ANDREWS GANJ,28.5645794,77.2280478
AIIMS,28.5668602,77.2078058
NAUROJI NAGAR,28.5685678,77.1934447
S.N. DEPOT,33.8487405,-82.2593544
R.K.PURAM SEC-1,25.6155175,85.040487
APS COLONY,28.57559995,77.13658505
SHIV MURTI,28.71364065,77.2118908
SAMALKHA VILLAGE,28.533557,77.0896948
KAPASHERA CROSSING,28.5312381,77.0880379
BAMDOLI,29.7209395,80.2013594
CHAWALA VILLAGE,20.6065357,77.8191447
ROSHAN PURA,28.60657525,76.98901038
NAJAFGARH,28.6122962,76.98238682
D.K. DEPOT,19.4220904,-99.0783503
,46.3144754,11.0480288
TEEN MURTI,28.604394,77.1991785
MOTI BAGH -I,28.5803496,77.180287
S.M.TEMPLE,11.875398,75.57953549
V.V. DEPOT,47.99594,7.8488975
B- 3 VASANT KUNJ,28.5292495,77.1541335
MORI GATE,28.664203,77.2237393
RED FORT,28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
KENDRIYA( T),15.26464695,76.35675012
TALKATORA GARDEN,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
DH. KUAN,22.07788095,75.30520374
AIR FORCE HQ.,23.781523,90.38818219
APS COLONY,28.57559995,77.13658505
SAMALKHA VILLAGE,28.533557,77.0896948
KAPASHERA  CROSSING,28.5312381,77.0880379
KAPASHERA BORDER.,28.5214319,77.0819265
ANAND VIHAR ISBT,28.6490523,77.3182836
ANAND VIHAR MAIN ROAD,20.9149359,77.7436824
MOTHER DAIRY,13.09600155,77.57316625
RAINY WELL,28.6279924,77.2609314
GOVT. PRESS,8.4950554,76.9503802
HANUMAN MANDIR,18.06239665,74.99017443
. KENDRIYA TERMINAL,28.619499,77.2060548
TALKATORA GDN,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
DHAULA KUAN,28.5948845,77.162261
R.R. LINES,30.35854465,76.8152705
LAJWANTI GARDEN,28.613264,77.10728754
DESU COLONY,28.61091735,77.09685456
JANAK PURI C-2B,30.8989909,75.8666482
UTTAM NAGAR TERMINAL,28.6261254,77.06831
MORI GATE TERMINAL,28.6661191,77.2216526
RED FORT,28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
AJMERI GATE,26.91722115,75.81681843
TELE EXCHANGE,19.1004019,72.8817764
W. PATEL NAGAR,28.6519279,77.162923
LOHA MANDI,22.70692565,75.86851215
NARAYANA VIHAR,28.6243852,77.1364438
M.P. DEPOT,17.9828522,100.0420676
DESU COLONY,28.61091735,77.09685456
JANAK PURI C-2,30.8989909,75.8666482
UTTAM NAGAR TERMINAL,28.6261254,77.06831
DELHI GATE,28.6392174,77.2407795
RED FORT,28.65608095,77.24079592
ISBT,30.11294325,78.29572465
GTB NAGAR,28.6981333,77.2063998
MODEL TOWN -II,28.707334,77.1885231
ASHOK VIHAR CROSSING,28.7019197,77.1653293
W.P.DEPOT,47.2627692,11.43154573
SARASWATI VIHAR C- BLK,28.70084435,77.13392269
BUDH VIHAR,28.6322297,77.400109
OLD DELHI RAILWAY STATION,28.6609277,77.2276494
ICE FACTORY,11.53621005,104.933794
G. G.S. MARG,19.0747464,72.8713758
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
P. BAGH,17.3904591,78.5154756
PEERA GARHI,28.6798074,77.0926793
SWARN PARK,24.5447322,73.68616145
Old Delhi RAILWAY Station,28.6609277,77.2276494
ICE FACTORY,11.53621005,104.933794
G. G.S. MARG,19.0747464,72.8713758
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
P. BAGH,17.3904591,78.5154756
PEERA GARHI,28.6798074,77.0926793
NANGLOI,28.6827837,77.0670178
NITHARI,27.4276139,76.6962755
SHAKAR PUR,32.26271,75.1650181
RAINY WELL,28.6279924,77.2609314
I.T.O,50.9254754,7.4874456
GOVT.PRESS,8.4950554,76.9503802
AJMERI   GATE,26.91722115,75.81681843
TELE.EXCHANGE,19.1004019,72.8817764
W.PATEL NAGAR.,28.6519279,77.162923
PEERA GARHI,28.6798074,77.0926793
ISBT,30.11294325,78.29572465
SEELAM PUR,28.6855429,77.2615922
ANAND VIHAR BUS TERMINUS.,28.64670245,77.3155086
UTTAM NAGAR.,17.4577645,78.5302663
MBS NAGAR.,11.6762488,78.1626365
SUNDER VIHAR,28.662678,77.0890083
SARASWATI VIHAR C- BLOCK,28.70084435,77.13392269
BURARI CROSSING,28.7285944,77.1993251
NANAKSAR,30.5396886,74.8396562
BHAJAN PURA,26.722537,78.4308385
YAMUNA VIHAR C-4,28.7006347,77.28338903
TT POST,38.1677949,-92.7473975
ANAND GRAM,28.6888237,77.3220459
SEEMA PURI,28.6985971,77.31126858
SURYA NAGAR.,19.4029227,78.33238
ANAND VIHAR MAIN ROAD,20.9149359,77.7436824
ANAND VIHAR ISBT,28.6490523,77.3182836
H.P.DEPOT,12.05608075,15.03581487
"SHAKAR PUR,",32.26271,75.1650181
"MOTHER DAIRY,",13.09600155,77.57316625
SARAI KALE KHAN,28.5866263,77.25622818
MAHARANI BAGH,28.5720013,77.2633718
SNP DEPOT,28.5613334,77.2600501
DDA FLATS KALKAJI,28.5278514,77.2573842
A.N. TERMINAL,49.7278961,-112.824723
SAKET J-BLOCK,28.5225551,77.2133193
JNU,58.3566191,-134.580193
RK PURAM -I,28.5705323,77.1734428
MOTI BAGH,28.6673671,77.18443756
DH. KUAN,22.07788095,75.30520374
RR LINE,44.0249431,-79.2429335
SHASTRI BAZAR,28.5967322,77.1349593
MORE LINE,16.3045294,80.4429629
SADAR CANTT.,26.7800854,82.1281309
KIRBY PLACE,28.61174115,77.12852295
LAJWANTI GARDEN,28.613264,77.10728754
DESU COLONY,28.61091735,77.09685456
JANAK PURI  C-1,30.8989909,75.8666482
Uttam Nagar Terminal,28.6261254,77.06831
PUNJABI BAGH TERMINAL,28.66799,77.1372421
MODEL TOWN-II,28.707334,77.1885231
GTB NAGAR,28.6981333,77.2063998
RAJ GHAT,28.6406036,77.2495084
I.T.O RING ROAD,48.9311845,-57.9216854
.ROAD BRIDGE,37.370363,-83.056597
SARAI KALE KHAN ISBT,28.5905995,77.2578836
AIIMS,28.5668602,77.2078058
RR LINE,44.0249431,-79.2429335
NARAINA VILLAGE,28.6220547,77.1386441
RAJA GARDEN (RAJDHANI COLLEGE),28.65515775,77.12644942
PUNJABI BAGH CLUB,28.6637776,77.1307799
PUNJABI BAGH TERMINAL,28.66799,77.1372421
WAZIR PUR DEPOT,28.7246928,77.1518297
PUNJABI BAGH,28.6713863,77.1407175
PUNJABI BAGH CLUB.,28.6637776,77.1307799
RAJA GARDEN  (RAJDHANI COLLEGE),28.65515775,77.12644942
NARAINA VILLAGE,28.6220547,77.1386441
BARAR SQUARE,28.6098994,77.1391289
RR LINES,28.6039435,77.1574134
DHAULA KUAN,28.5948845,77.162261
MOTI BAGH,28.6673671,77.18443756
AIIMS,28.5668602,77.2078058
ANDREWS GANJ,28.5645794,77.2280478
L.P. NAGAR,32.1135887,77.171316
MAHARANI BAGH,28.5720013,77.2633718
SARAI KALE KHAN,28.5866263,77.25622818
ROAD BRIDGE,37.370363,-83.056597
ITO RING ROAD,35.1522655,136.8764242
RAJ GHAT,28.6406036,77.2495084
VIJAY GHAT,28.6559318,77.24710458
GTB NAGAR,28.6981333,77.2063998
MODEL TOWN -II,28.707334,77.1885231
WAZIR PUR DEPOT.,28.7246928,77.1518297
ISBT,30.11294325,78.29572465
RED FORT,28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
REGAL,45.4068106,-94.8452502
KENDRIYA TERMINAL,28.619499,77.2060548
TALKATORA GARDEN,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
DHAULA KUAN,28.5948845,77.162261
AIR FORCE HQ,23.781523,90.38818219
APS COLONY,28.57559995,77.13658505
IGI AIRPORT TERMINAL -,28.564835,77.1226566
,46.3144754,11.0480288
NANAKSAR,30.5396886,74.8396562
BHAJAN PURA,26.722537,78.4308385
LR X-ING,52.3590527,9.910309206
GAZIABAD,35.233837,71.33074
NARELA,22.15690385,79.51083533
BAWANA,28.79966,77.0328847
UTTAM NAGAR,17.4577645,78.5302663
C-1 JANAK PURI,30.8989909,75.8666482
PIPAL CHOWK,27.6738414,84.4217397
ATLAS,31.0596827,-7.9000092
SUKHRALI,28.4761516,77.06095429
GURGAON,28.4646148,77.0299194
KAROL BAGH,28.6529982,77.1890227
DHAULA KUAN,28.5948845,77.162261
SUKHRALI,28.4761516,77.06095429
GURGAON,28.4646148,77.0299194
BADAR PUR,23.0184013,90.878216
KHANPUR,25.85105555,85.94084326
ANDHERIA MOR,28.5085988,77.1771193
AYA NAGAR,28.47649105,77.13291316
GURGAON,28.4646148,77.0299194
ANAND VIHAR,28.646841,77.3160332
NH-24,52.37226405,4.887087711
PUSHTA X-ING,28.6122003,77.2824952
DHAULA KUAN,28.5948845,77.162261
ATLAS,31.0596827,-7.9000092
SUKHRALI,28.4761516,77.06095429
GURGAON,28.4646148,77.0299194
SARAI ROHILLA,28.6678728,77.1902673
JAKHIRA,17.1679945,42.7205026
PUNJABI BAGH,28.6713863,77.1407175
PEERA GARHI,28.6798074,77.0926793
KARAM PURA,24.8832602,67.1750392
PUNJABI BAGH,28.6713863,77.1407175
PEERA GARHI,28.6798074,77.0926793
